Data.Precipitation,Date,Station.City,State,Temperature,Wind Speed
2.42,3/27/2016,Toledo,Ohio,43,5.88
0.52,3/27/2016,Youngstown/Warren,Ohio,48,8.54
0.18,3/27/2016,Gage,Oklahoma,53,16.08
0.01,3/27/2016,Oklahoma City,Oklahoma,54,15.37
0.45,3/27/2016,Ponca City,Oklahoma,53,10.71
0.06,3/27/2016,Tulsa,Oklahoma,56,13
2.02,3/27/2016,Astoria,Oregon,48,5.98
0.16,3/27/2016,Burns,Oregon,38,7.57
1.37,3/27/2016,Eugene,Oregon,48,6.81
0.53,3/27/2016,Medford,Oregon,49,2.62
0.34,3/27/2016,Pendleton,Oregon,47,12.28
0.51,3/27/2016,Portland,Oregon,50,6.27
0.02,3/27/2016,Redmond,Oregon,40,7.24
1.15,3/27/2016,Salem,Oregon,48,7.57
0.05,3/27/2016,Allentown,Pennsylvania,47,6.12
0.9,3/27/2016,Erie,Pennsylvania,45,7.1
0.08,3/27/2016,Harrisburg,Pennsylvania,49,6.57
0.02,3/27/2016,Philadelphia,Pennsylvania,53,9.17
0.27,3/27/2016,Pittsburgh,Pennsylvania,50,7.82
0.03,3/27/2016,Wilkes-Barre/Scranton,Pennsylvania,46,5.81
0.16,3/27/2016,Williamsport,Pennsylvania,47,5.87
0.64,3/27/2016,San Juan,Puerto Rico,80,9.88
0.26,3/27/2016,Providence,Rhode Island,43,6.85
0.35,3/27/2016,Anderson,South Carolina,57,7.04
2.32,3/27/2016,Charleston,South Carolina,63,6.91
0.83,3/27/2016,Columbia,South Carolina,62,5.67
0.4,3/27/2016,Greer,South Carolina,57,7.72
0,3/27/2016,Aberdeen,South Dakota,37,9.82
0.59,3/27/2016,Huron,South Dakota,38,8.1
0.07,3/27/2016,Pierre,South Dakota,37,9.28
0.65,3/27/2016,Rapid City,South Dakota,37,9.04
1.07,3/27/2016,Sioux Falls,South Dakota,37,11.12
0.15,3/27/2016,Bristol/Jhnsn Cty/Kngsprt,Tennessee,52,4.17
0.99,3/27/2016,Chattanooga,Tennessee,57,5.48
0.39,3/27/2016,Clarksville,Tennessee,53,7.81
0.79,3/27/2016,Crossville,Tennessee,54,6.1
0.52,3/27/2016,Knoxville,Tennessee,55,6.08
0.24,3/27/2016,Memphis,Tennessee,56,8.37
0.92,3/27/2016,Nashville,Tennessee,55,8.15
1.24,3/27/2016,Oak Ridge,Tennessee,55,2.74
0,3/27/2016,Abilene,Texas,59,13.28
0.25,3/27/2016,Amarillo,Texas,52,14.9
0.52,3/27/2016,Austin/Bergstrom,Texas,58,9.07
0.2,3/27/2016,Austin/City,Texas,61,4.94
0.57,3/27/2016,Beaumont/Port Arthur,Texas,62,6.57
0.03,3/27/2016,Brownsville,Texas,68,8.61
0,3/27/2016,Childress,Texas,57,14.27
0.54,3/27/2016,College Station,Texas,60,9.34
0,3/27/2016,Corpus Christi,Texas,67,12.41
0.16,3/27/2016,Dalhart,Texas,48,11.04
0.25,3/27/2016,Dallas,Texas,59,12.58
0.42,3/27/2016,Dallas-Fort Worth,Texas,59,14.48
0,3/27/2016,Del Rio,Texas,59,9.48
0,3/27/2016,El Paso,Texas,62,9.37
1.02,3/27/2016,Fort Worth,Texas,59,12.88
0.01,3/27/2016,Galveston,Texas,64,10.71
0.49,3/27/2016,Houston,Texas,63,7.38
0,3/27/2016,Lubbock,Texas,56,13.85
0,3/27/2016,Midland,Texas,59,10.82
0,3/27/2016,San Angelo,Texas,60,11.17
0.37,3/27/2016,San Antonio,Texas,61,7.94
0.04,3/27/2016,Victoria,Texas,62,9.22
0.33,3/27/2016,Waco,Texas,56,12.24
0.53,3/27/2016,Wichita Falls,Texas,56,13.87
0.53,3/27/2016,Salt Lake City,Utah,47,6.8
0.15,3/27/2016,Blacksburg,VA,55,6.34
0.36,3/27/2016,Burlington,Vermont,38,5.45
0.53,3/27/2016,Lynchburg,Virginia,53,6.3
0.84,3/27/2016,Norfolk,Virginia,57,10.68
0.16,3/27/2016,Richmond,Virginia,54,8.72
0.15,3/27/2016,Roanoke,Virginia,55,6.34
0.27,3/27/2016,Wallops Island,Virginia,53,10.6
0.05,3/27/2016,Washington,Virginia,55,8.44
1.28,3/27/2016,Deer Park,Washington,41,4.47
0.16,3/27/2016,Ephrata,Washington,47,6.22
1.17,3/27/2016,Olympia,Washington,46,6.14
4.22,3/27/2016,Quillayute,Washington,48,4.8
0.88,3/27/2016,Seattle,Washington,49,7.9
1.07,3/27/2016,Spokane,Washington,43,8.32
0.02,3/27/2016,Yakima,Washington,48,6.58
0.13,3/27/2016,Beckley,West Virginia,48,7.98
0.24,3/27/2016,Charleston,West Virginia,54,5.57
0.21,3/27/2016,Elkins,West Virginia,49,5.24
0.57,3/27/2016,Huntington,West Virginia,54,6.67
1.06,3/27/2016,Green Bay,Wisconsin,33,9.52
0.82,3/27/2016,La Crosse,Wisconsin,40,6.82
0.96,3/27/2016,Madison,Wisconsin,37,7.54
1.4,3/27/2016,Milwaukee,Wisconsin,37,7.48
0.08,3/27/2016,Casper,Wyoming,38,11.38
1.02,3/27/2016,Cheyenne,Wyoming,36,13.38
1.01,3/27/2016,Lander,Wyoming,38,2.7
0.07,3/27/2016,Rawlins,Wyoming,36,12.38
0.83,3/27/2016,Sheridan,Wyoming,40,6.17
0.28,4/3/2016,Birmingham,Alabama,58,6.03
0,4/3/2016,Huntsville,Alabama,57,5.56
2.68,4/3/2016,Mobile,Alabama,61,5.86
0.76,4/3/2016,Montgomery,Alabama,63,5.23
0,4/3/2016,Anchorage,Alaska,41,8.4
0.57,4/3/2016,Annette,Alaska,43,4.66
0.13,4/3/2016,Bethel,Alaska,37,14.36
0.18,4/3/2016,Bettles,Alaska,17,3.13
0.52,4/3/2016,Cold Bay,Alaska,39,13.13
0.83,4/3/2016,Cordova,Alaska,41,3.43
0,4/3/2016,Delta Junction/Ft Greely,Alaska,39,3.2
0.14,4/3/2016,Fairbanks,Alaska,32,5.66
0,4/3/2016,Gulkana,Alaska,36,9.2
0,4/3/2016,Gustavus,Alaska,60,3.2
0.04,4/3/2016,Homer,Alaska,42,4.43
0.12,4/3/2016,Iliamna,Alaska,41,13.13
0.22,4/3/2016,Juneau,Alaska,44,2.83
0.02,4/3/2016,Kenai,Alaska,40,5.9
0.71,4/3/2016,Ketchikan,Alaska,47,6.86
0.28,4/3/2016,King Salmon,Alaska,43,13.56
0.2,4/3/2016,Kodiak,Alaska,42,12.56
0.35,4/3/2016,Kotzebue,Alaska,19,14.3
0.36,4/3/2016,Mc Grath,Alaska,34,3.36
0.52,4/3/2016,Nome,Alaska,25,8.2
0,4/3/2016,Northway,Alaska,36,2
0,4/3/2016,Palmer,Alaska,44,8.66
0,4/3/2016,Petersburg,Alaska,60,1.76
0,4/3/2016,Puntilla Lake,Alaska,60,0
0,4/3/2016,Shemya,Alaska,60,9.9
0.22,4/3/2016,Sitka,Alaska,47,4.43
0,4/3/2016,Skagway,Alaska,47,9.23
0.03,4/3/2016,St Paul Island,Alaska,31,13.46
0.29,4/3/2016,Talkeetna,Alaska,40,1.9
0,4/3/2016,Tanana,Alaska,22,9.33
0,4/3/2016,Utqiagvik (Barrow),Alaska,-13,17.36
0,4/3/2016,Wrangell,Alaska,60,2.43
0.49,4/3/2016,Yakutat,Alaska,41,2.9
0,4/3/2016,Douglas Bisbee,Arizona,51,4.8
0,4/3/2016,Kingman,Arizona,60,4.76
0,4/3/2016,Phoenix,Arizona,70,2.56
0,4/3/2016,Tucson,Arizona,63,3.1
0,4/3/2016,Winslow,Arizona,49,2.83
0,4/3/2016,Fort Smith,Arkansas,55,7.16
0,4/3/2016,Harrison,Arkansas,51,7.86
0,4/3/2016,North Little Rock,Arkansas,56,0
0,4/3/2016,Bakersfield,California,68,2.13
0,4/3/2016,Bishop,California,57,2.9
0,4/3/2016,China Lake,California,62,3.73
0,4/3/2016,Concord,California,61,4.8
0.16,4/3/2016,Eureka,California,53,0
0,4/3/2016,Fresno,California,67,3.03
0,4/3/2016,Hayward,California,59,6.8
0,4/3/2016,Long Beach,California,65,2.43
0,4/3/2016,Los Angeles,California,60,4.7
0,4/3/2016,Red Bluff,California,63,1.6
0,4/3/2016,Redding,California,64,1.66
0,4/3/2016,Sacramento,California,61,4.23
0,4/3/2016,Salinas,California,57,4.16
0,4/3/2016,San Diego,California,63,3.7
0,4/3/2016,San Francisco,California,58,11.23
0,4/3/2016,Sandberg,California,62,5.83
0,4/3/2016,Santa Barbara,California,57,1.06
0,4/3/2016,Santa Maria,California,57,3.76
0,4/3/2016,Stockton,California,63,5.33
0,4/3/2016,Alamosa,Colorado,35,2.53
0,4/3/2016,Colorado Springs,Colorado,39,4.86
0,4/3/2016,Craig,Colorado,38,1.8
0,4/3/2016,Denver,Colorado,46,2.73
0,4/3/2016,Grand Junction,Colorado,45,2.3
0,4/3/2016,Pueblo,Colorado,48,1.03
0.93,4/3/2016,Bridgeport,Connecticut,49,7.96
0.56,4/3/2016,Windsor Locks,Connecticut,46,8.76
0.26,4/3/2016,Newark,DE,55,11.7
0.26,4/3/2016,Wilmington,Delaware,55,11.7
0.07,4/3/2016,Daytona Beach,Florida,73,8.36
0,4/3/2016,Fort Lauderdale,Florida,80,9.3
0.86,4/3/2016,Gainesville,Florida,69,5.26
1.35,4/3/2016,Jacksonville,Florida,69,5.33
0.03,4/3/2016,Key West,Florida,78,9.36
0.04,4/3/2016,Miami,Florida,81,6.96
0.41,4/3/2016,Orlando,Florida,73,8.06
2.86,4/3/2016,Pensacola,Florida,64,6.76
3.85,4/3/2016,Tallahassee,Florida,67,5.23
0.68,4/3/2016,Tampa,Florida,73,6.36
0.03,4/3/2016,Vero Beach,Florida,75,9.06
0,4/3/2016,West Palm Beach,Florida,79,10.4
2.21,4/3/2016,Alma,Georgia,67,5.46
1.3,4/3/2016,Athens,Georgia,61,4.1
1.21,4/3/2016,Atlanta,Georgia,60,7.96
3.97,4/3/2016,Augusta,Georgia,64,6.96
5.54,4/3/2016,Macon,Georgia,63,5.66
1.36,4/3/2016,Savannah,Georgia,68,6.43
0.13,4/3/2016,Hilo,Hawaii,77,3.26
0,4/3/2016,Honolulu,Hawaii,78,5.2
0,4/3/2016,Kahului,Hawaii,77,11.76
0,4/3/2016,Kaunakakai,Hawaii,74,9.66
0,4/3/2016,Lihue,Hawaii,74,6.3
0,4/3/2016,Boise,Idaho,56,4.06
0,4/3/2016,Lewiston,Idaho,58,2.1
0,4/3/2016,Pocatello,Idaho,48,4.16
0.1,4/3/2016,Chicago,Illinois,41,11.16
0.05,4/3/2016,Moline,Illinois,44,13.43
0.12,4/3/2016,Peoria,Illinois,45,10.96
0.03,4/3/2016,Quincy,Illinois,46,13.3
0.02,4/3/2016,Rockford,Illinois,42,10.23
0.03,4/3/2016,Springfield,Illinois,47,14.43
0,4/3/2016,Evansville,Indiana,50,9.86
0.17,4/3/2016,Fort Wayne,Indiana,40,14.66
0,4/3/2016,Indianapolis,Indiana,44,15.03
0.21,4/3/2016,South Bend,Indiana,39,11.7
0.13,4/3/2016,Cedar Rapids,Iowa,42,14.33
0.02,4/3/2016,Des Moines,Iowa,47,12.96
0.18,4/3/2016,Dubuque,Iowa,40,13.03
0.02,4/3/2016,Sioux City,Iowa,47,11.13
0.35,4/3/2016,Waterloo,Iowa,42,13.23
0,4/3/2016,Concordia,Kansas,51,10.83
0,4/3/2016,Dodge City,Kansas,50,9.36
0,4/3/2016,Goodland,Kansas,47,10.6
0,4/3/2016,Medicine Lodge,Kansas,52,6.86
0,4/3/2016,Topeka,Kansas,51,9.63
0,4/3/2016,Wichita,Kansas,52,9.86
0.04,4/3/2016,Covington,Kentucky,47,11.8
0,4/3/2016,Jackson,Kentucky,52,3.7
0.01,4/3/2016,Lexington,Kentucky,49,10.63
0,4/3/2016,Louisville,Kentucky,52,11.23
0,4/3/2016,Paducah,Kentucky,52,7.76
0.29,4/3/2016,Baton Rouge,Louisiana,60,3.93
0.17,4/3/2016,Lake Charles,Louisiana,60,7.73
4,4/3/2016,New Orleans,Louisiana,64,8.6
0.09,4/3/2016,Shreveport,Louisiana,56,5.7
1.91,4/3/2016,Slidell,Louisiana,61,4.83
0.3,4/3/2016,Bangor,Maine,41,9.56
0.6,4/3/2016,Caribou,Maine,36,6.63
0.14,4/3/2016,Portland,Maine,44,9.33
0.14,4/3/2016,Baltimore,Maryland,56,9.16
1.39,4/3/2016,Salisbury,Maryland,58,9.8
0.86,4/3/2016,Boston,Massachusetts,50,12.36
0,4/3/2016,Milton,Massachusetts,60,14.25
0.65,4/3/2016,Worcester,Massachusetts,30,10.73
0.52,4/3/2016,Alpena,Michigan,26,4.73
0.11,4/3/2016,Detroit,Michigan,39,8.4
0.26,4/3/2016,Flint,Michigan,37,8
0.43,4/3/2016,Grand Rapids,Michigan,37,7.7
0.7,4/3/2016,Houghton Lake,Michigan,27,7.06
0.21,4/3/2016,Lansing,Michigan,36,7.83
0.75,4/3/2016,Marquette,Michigan,17,0
0.13,4/3/2016,Muskegon,Michigan,37,6.9
0.37,4/3/2016,Sault Ste Marie,Michigan,24,6.66
0.11,4/3/2016,Duluth,Minnesota,25,11.2
0.07,4/3/2016,International Falls,Minnesota,21,8.8
0.02,4/3/2016,Minneapolis,Minnesota,39,11.06
0.03,4/3/2016,Rochester,Minnesota,38,13.8
0.03,4/3/2016,St Cloud,Minnesota,34,10.23
0,4/3/2016,Greenville,Mississippi,57,7.43
0,4/3/2016,Greenwood,Mississippi,57,3.83
3.3,4/3/2016,Gulfport,Mississippi,61,6.16
0.35,4/3/2016,Hattiesburg,Mississippi,60,4.43
0.08,4/3/2016,Jackson,Mississippi,58,5.26
0,4/3/2016,Meridian,Mississippi,57,4.9
0,4/3/2016,Tupelo,Mississippi,57,5.2
0,4/3/2016,Cape Girardeau,Missouri,51,9.43
0.01,4/3/2016,Columbia,Missouri,50,13.66
0,4/3/2016,Kansas City,Missouri,49,11.8
0.02,4/3/2016,Rolla/Vichy,Missouri,48,12.2
0,4/3/2016,Springfield,Missouri,50,10.6
0,4/3/2016,St Joseph,Missouri,49,12.06
0.04,4/3/2016,St Louis,Missouri,53,13.16
0,4/3/2016,Billings,Montana,55,12.2
0,4/3/2016,Butte,Montana,43,2.4
0,4/3/2016,Cut Bank,Montana,51,11.1
0,4/3/2016,Dillon,Montana,48,8.53
0,4/3/2016,Glasgow,Montana,48,8.6
0,4/3/2016,Great Falls,Montana,52,10.2
0,4/3/2016,Havre,Montana,52,10.23
0,4/3/2016,Helena,Montana,53,4.83
0,4/3/2016,Kalispell,Montana,49,3.03
0,4/3/2016,Miles City,Montana,50,10
0,4/3/2016,Missoula,Montana,50,2.23
0,4/3/2016,Grand Island,Nebraska,49,11.2
0.03,4/3/2016,Lincoln,Nebraska,40,10.33
0.03,4/3/2016,Norfolk,Nebraska,47,10.33
0,4/3/2016,North Platte,Nebraska,44,9.26
0.03,4/3/2016,Omaha,Nebraska,50,9.33
0,4/3/2016,Scottsbluff,Nebraska,47,12.26
0,4/3/2016,Sidney,Nebraska,45,14.03
0.01,4/3/2016,Valentine,Nebraska,47,11.63
0,4/3/2016,Ely,Nevada,44,3.16
0.01,4/3/2016,Eureka,Nevada,47,3.13
0,4/3/2016,Las Vegas,Nevada,68,2.6
0,4/3/2016,Mercury,Nevada,61,3.66
0,4/3/2016,Reno,Nevada,57,3.56
0,4/3/2016,Winnemucca,Nevada,50,2.3
0.21,4/3/2016,Concord,New Hampshire,45,8.93
0,4/3/2016,Mt. Washington,New Hampshire,60,50.06
0.88,4/3/2016,Atlantic City,New Jersey,52,10.03
0.19,4/3/2016,Newark,New Jersey,54,11.3
0,4/3/2016,Albuquerque,New Mexico,49,4.03
0,4/3/2016,Clayton,New Mexico,46,4.23
0.42,4/3/2016,Roswell,New Mexico,49,5.5
0.12,4/3/2016,Albany,New York,44,9.4
0.56,4/3/2016,Binghamton,New York,40,8.33
0.47,4/3/2016,Buffalo,New York,37,11.6
0.23,4/3/2016,Glens Falls,New York,44,7.06
0.7,4/3/2016,Islip,New York,50,10.83
0.25,4/3/2016,New York,New York,55,10.53
0.43,4/3/2016,Rochester,New York,40,12.26
0.66,4/3/2016,Syracuse,New York,40,9.16
0.54,4/3/2016,Asheville,North Carolina,56,9.76
0.93,4/3/2016,Cape Hatteras,North Carolina,63,12.16
0.27,4/3/2016,Charlotte,North Carolina,62,7.26
0.07,4/3/2016,Greensboro,North Carolina,61,11.43
0.34,4/3/2016,Hickory,North Carolina,60,8.16
0.26,4/3/2016,Raleigh/Durham,North Carolina,63,8.9
0.39,4/3/2016,Wilmington,North Carolina,66,10.56
0.02,4/3/2016,Bismarck,North Dakota,42,7.3
0,4/3/2016,Dickinson,North Dakota,42,12.76
0.01,4/3/2016,Fargo,North Dakota,32,11.43
0.01,4/3/2016,Grand Forks,North Dakota,28,11.76
0,4/3/2016,Williston,North Dakota,46,10.86
0.5,4/3/2016,Akron,Ohio,41,11.66
0.31,4/3/2016,Cleveland,Ohio,43,10.6
0.22,4/3/2016,Columbus,Ohio,44,14.3
0.02,4/3/2016,Dayton,Ohio,43,15.76
0.21,4/3/2016,Mansfield,Ohio,41,13.53
0.15,4/3/2016,Toledo,Ohio,43,11.7
0.37,4/3/2016,Youngstown/Warren,Ohio,40,10.23
0,4/3/2016,Gage,Oklahoma,51,9.56
0,4/3/2016,Oklahoma City,Oklahoma,55,8.53
0,4/3/2016,Ponca City,Oklahoma,48,6.53
0,4/3/2016,Tulsa,Oklahoma,56,9.3
0.15,4/3/2016,Astoria,Oregon,51,4.53
0,4/3/2016,Burns,Oregon,49,2.83
0.12,4/3/2016,Eugene,Oregon,57,3.33
0,4/3/2016,Medford,Oregon,61,2.73
0,4/3/2016,Pendleton,Oregon,58,4
0.06,4/3/2016,Portland,Oregon,59,3.96
0,4/3/2016,Redmond,Oregon,52,2.3
0,4/3/2016,Salem,Oregon,58,0.4
0.18,4/3/2016,Allentown,Pennsylvania,52,10.16
0.26,4/3/2016,Erie,Pennsylvania,40,10.4
0.15,4/3/2016,Harrisburg,Pennsylvania,53,11.83
0.19,4/3/2016,Philadelphia,Pennsylvania,57,11.8
0.28,4/3/2016,Pittsburgh,Pennsylvania,46,11.3
0.35,4/3/2016,Wilkes-Barre/Scranton,Pennsylvania,46,9.93
0.2,4/3/2016,Williamsport,Pennsylvania,48,10.33
0.1,4/3/2016,San Juan,Puerto Rico,80,8.2
1.2,4/3/2016,Providence,Rhode Island,49,9.53
0.51,4/3/2016,Anderson,South Carolina,61,8.53
0.55,4/3/2016,Charleston,South Carolina,67,7.86
1.5,4/3/2016,Columbia,South Carolina,65,8.43
0.57,4/3/2016,Greer,South Carolina,61,7.46
0,4/3/2016,Aberdeen,South Dakota,41,7.53
0,4/3/2016,Huron,South Dakota,43,7.93
0.03,4/3/2016,Pierre,South Dakota,48,12.23
0,4/3/2016,Rapid City,South Dakota,47,10.36
0,4/3/2016,Sioux Falls,South Dakota,44,10.1
0.59,4/3/2016,Bristol/Jhnsn Cty/Kngsprt,Tennessee,55,8.8
0.04,4/3/2016,Chattanooga,Tennessee,59,5.76
0,4/3/2016,Clarksville,Tennessee,52,8.5
0,4/3/2016,Crossville,Tennessee,48,6.83
0.32,4/3/2016,Knoxville,Tennessee,56,7.23
0,4/3/2016,Memphis,Tennessee,56,6.8
0,4/3/2016,Nashville,Tennessee,56,6.4
0.06,4/3/2016,Oak Ridge,Tennessee,57,3.93
0,4/3/2016,Abilene,Texas,53,7.66
0,4/3/2016,Amarillo,Texas,52,8.86
0.16,4/3/2016,Austin/Bergstrom,Texas,56,8.3
0.34,4/3/2016,Austin/City,Texas,60,3.66
0.13,4/3/2016,Beaumont/Port Arthur,Texas,61,8.53
0,4/3/2016,Brownsville,Texas,67,7.33
0,4/3/2016,Childress,Texas,56,7.13
0.09,4/3/2016,College Station,Texas,58,8.53
0.01,4/3/2016,Corpus Christi,Texas,66,10.3
0,4/3/2016,Dalhart,Texas,49,5.56
0,4/3/2016,Dallas,Texas,59,7.1
0,4/3/2016,Dallas-Fort Worth,Texas,59,8.93
0.11,4/3/2016,Del Rio,Texas,60,4.9
0,4/3/2016,El Paso,Texas,53,2.43
0,4/3/2016,Fort Worth,Texas,58,8.16
0.01,4/3/2016,Galveston,Texas,63,13.56
0,4/3/2016,Houston,Texas,62,9.53
0.08,4/3/2016,Lubbock,Texas,49,8.53
0.62,4/3/2016,Midland,Texas,53,7.83
0,4/3/2016,San Angelo,Texas,53,7.9
0.02,4/3/2016,San Antonio,Texas,59,7.73
0.05,4/3/2016,Victoria,Texas,62,9.36
0.27,4/3/2016,Waco,Texas,56,6.3
0,4/3/2016,Wichita Falls,Texas,56,8.16
0,4/3/2016,Salt Lake City,Utah,51,2.7
0.14,4/3/2016,Blacksburg,VA,57,12.16
0.16,4/3/2016,Burlington,Vermont,42,9.86
0.5,4/3/2016,Lynchburg,Virginia,55,7.36
0.7,4/3/2016,Norfolk,Virginia,62,10
0.44,4/3/2016,Richmond,Virginia,60,9.83
0.14,4/3/2016,Roanoke,Virginia,57,12.16
0.47,4/3/2016,Wallops Island,Virginia,56,11.13
0.15,4/3/2016,Washington,Virginia,58,8.9
0,4/3/2016,Deer Park,Washington,50,3.96
0,4/3/2016,Ephrata,Washington,57,1.93
0.21,4/3/2016,Olympia,Washington,54,2.53
0.23,4/3/2016,Quillayute,Washington,50,3.33
0.16,4/3/2016,Seattle,Washington,57,2.9
0,4/3/2016,Spokane,Washington,55,6.63
0,4/3/2016,Yakima,Washington,59,3.06
0.06,4/3/2016,Beckley,West Virginia,48,12.13
0.06,4/3/2016,Charleston,West Virginia,51,8.83
0.23,4/3/2016,Elkins,West Virginia,48,9.63
0.01,4/3/2016,Huntington,West Virginia,51,8.2
0.05,4/3/2016,Green Bay,Wisconsin,34,8.5
0.04,4/3/2016,La Crosse,Wisconsin,42,8.53
0.11,4/3/2016,Madison,Wisconsin,41,5.33
0.15,4/3/2016,Milwaukee,Wisconsin,42,8.13
0.02,4/3/2016,Casper,Wyoming,40,13.76
0.01,4/3/2016,Cheyenne,Wyoming,42,14.4
0,4/3/2016,Lander,Wyoming,38,3.03
0,4/3/2016,Rawlins,Wyoming,37,10.2
0,4/3/2016,Sheridan,Wyoming,49,10.8
0.37,4/10/2016,Birmingham,Alabama,60,6.95
0.41,4/10/2016,Huntsville,Alabama,56,7.08
0,4/10/2016,Mobile,Alabama,64,5.35
0.46,4/10/2016,Montgomery,Alabama,63,6.3
0,4/10/2016,Anchorage,Alaska,41,4.61
1.79,4/10/2016,Annette,Alaska,43,6.47
0.42,4/10/2016,Bethel,Alaska,38,10.75
0.24,4/10/2016,Bettles,Alaska,24,4.17
0.11,4/10/2016,Cold Bay,Alaska,39,9.18
2.75,4/10/2016,Cordova,Alaska,40,4.6
0,4/10/2016,Delta Junction/Ft Greely,Alaska,40,10.38
0.07,4/10/2016,Fairbanks,Alaska,40,4.97
0.22,4/10/2016,Gulkana,Alaska,37,6.97
0,4/10/2016,Gustavus,Alaska,60,3.38
1.02,4/10/2016,Homer,Alaska,41,5.9
0.32,4/10/2016,Iliamna,Alaska,40,8.81
0.98,4/10/2016,Juneau,Alaska,43,5.3
0,4/10/2016,Kenai,Alaska,41,7.04
3.04,4/10/2016,Ketchikan,Alaska,47,6.92
0.19,4/10/2016,King Salmon,Alaska,40,6.14
2.45,4/10/2016,Kodiak,Alaska,41,8.22
0.24,4/10/2016,Kotzebue,Alaska,22,7.84
0.02,4/10/2016,Mc Grath,Alaska,35,1.64
0.22,4/10/2016,Nome,Alaska,31,7.25
0,4/10/2016,Northway,Alaska,36,1.81
0,4/10/2016,Palmer,Alaska,42,8.88
0,4/10/2016,Petersburg,Alaska,60,1.98
0,4/10/2016,Puntilla Lake,Alaska,60,0
0,4/10/2016,Shemya,Alaska,60,14.25
1.52,4/10/2016,Sitka,Alaska,45,5.27
0,4/10/2016,Skagway,Alaska,45,8.78
0.16,4/10/2016,St Paul Island,Alaska,34,15.82
0.01,4/10/2016,Talkeetna,Alaska,40,2.35
0,4/10/2016,Tanana,Alaska,27,6.54
0.01,4/10/2016,Utqiagvik (Barrow),Alaska,5,26.58
0,4/10/2016,Wrangell,Alaska,60,3.95
4.21,4/10/2016,Yakutat,Alaska,42,5.47
0.04,4/10/2016,Douglas Bisbee,Arizona,62,4.98
0.57,4/10/2016,Kingman,Arizona,62,4.98
0.51,4/10/2016,Phoenix,Arizona,74,2.37
0.7,4/10/2016,Tucson,Arizona,70,2.64
0.13,4/10/2016,Winslow,Arizona,56,5.04
0.11,4/10/2016,Fort Smith,Arkansas,62,5.55
0.11,4/10/2016,Harrison,Arkansas,59,9.04
0.05,4/10/2016,North Little Rock,Arkansas,63,0
0.76,4/10/2016,Bakersfield,California,68,3.21
0.92,4/10/2016,Bishop,California,60,3.97
0,4/10/2016,China Lake,California,66,4.08
0.93,4/10/2016,Concord,California,64,4.82
0.05,4/10/2016,Eureka,California,55,0
0.95,4/10/2016,Fresno,California,67,3.77
0.49,4/10/2016,Hayward,California,63,4.61
0.08,4/10/2016,Long Beach,California,65,2.68
0.29,4/10/2016,Los Angeles,California,63,4.34
0.2,4/10/2016,Red Bluff,California,66,6.44
0.26,4/10/2016,Redding,California,68,5.04
0.38,4/10/2016,Sacramento,California,64,5.45
0.2,4/10/2016,Salinas,California,62,4.92
0.55,4/10/2016,San Diego,California,64,3.78
0.6,4/10/2016,San Francisco,California,63,6.21
0.39,4/10/2016,Sandberg,California,57,10.3
0.54,4/10/2016,Santa Barbara,California,61,2.84
0.5,4/10/2016,Santa Maria,California,65,3.7
1.78,4/10/2016,Stockton,California,64,5.04
0,4/10/2016,Alamosa,Colorado,45,5.2
0.36,4/10/2016,Colorado Springs,Colorado,51,5.27
0.05,4/10/2016,Craig,Colorado,45,5.87
0.13,4/10/2016,Denver,Colorado,53,6.8
0.32,4/10/2016,Grand Junction,Colorado,53,3.04
0.23,4/10/2016,Pueblo,Colorado,57,5.57
0.78,4/10/2016,Bridgeport,Connecticut,40,9.11
0.74,4/10/2016,Windsor Locks,Connecticut,36,8.14
0.9,4/10/2016,Newark,DE,43,8.91
0.9,4/10/2016,Wilmington,Delaware,43,8.91
0,4/10/2016,Daytona Beach,Florida,68,6.67
0.13,4/10/2016,Fort Lauderdale,Florida,74,8.08
0.06,4/10/2016,Gainesville,Florida,66,6.27
0.04,4/10/2016,Jacksonville,Florida,65,7.58
0.22,4/10/2016,Key West,Florida,75,8.04
0.11,4/10/2016,Miami,Florida,74,6.14
0.08,4/10/2016,Orlando,Florida,70,6.64
0,4/10/2016,Pensacola,Florida,67,6.62
0.03,4/10/2016,Tallahassee,Florida,65,5.41
0.7,4/10/2016,Tampa,Florida,71,5.52
0,4/10/2016,Vero Beach,Florida,68,7.57
0.01,4/10/2016,West Palm Beach,Florida,73,8.25
0.14,4/10/2016,Alma,Georgia,61,5.3
0.39,4/10/2016,Athens,Georgia,55,4.7
0.29,4/10/2016,Atlanta,Georgia,57,10.24
0.18,4/10/2016,Augusta,Georgia,56,7
0.35,4/10/2016,Macon,Georgia,58,6.44
0.09,4/10/2016,Savannah,Georgia,62,7.78
2.79,4/10/2016,Hilo,Hawaii,75,3
0.02,4/10/2016,Honolulu,Hawaii,77,9.2
0.69,4/10/2016,Kahului,Hawaii,75,12.41
0.15,4/10/2016,Kaunakakai,Hawaii,74,11.21
0.05,4/10/2016,Lihue,Hawaii,74,12.28
0,4/10/2016,Boise,Idaho,57,3.07
0.12,4/10/2016,Lewiston,Idaho,57,2.52
0.09,4/10/2016,Pocatello,Idaho,50,8.22
0.59,4/10/2016,Chicago,Illinois,36,10.08
0.27,4/10/2016,Moline,Illinois,41,10.47
0.37,4/10/2016,Peoria,Illinois,41,9.67
0.33,4/10/2016,Quincy,Illinois,45,12.08
